0.130190042191385,0.12879983135371,0.128746074345021,0.129088784894581,0.129460506253568,0.129779370827514,0.130033682027293,0.130234448031418,0.125296300663082,0.11487923411256,0.112786231234802,0.113963998273243,0.116000875579361,0.118082798810488,0.119923405832804,0.121480181476039,0.120004188358861,0.096096566978812,0.0906185738620809,0.0925507535431764,0.096672888234548,0.101091481575328,0.105106082615155,0.108562865242101,0.114902878025297,0.075239922367712,0.0656663360437298,0.0683202309089331,0.0747573976637521,0.0818048715197474,0.0882830986612979,0.0939001013241122,0.110418164518384,0.0548787515701427,0.0413838535029404,0.0449539026448241,0.0538254623764253,0.063534223213289,0.0724582167539792,0.0801892955736559,0.106816723874381,0.0372075975283936,0.0209297081576757,0.0258943270158824,0.0372256572130797,0.0493707242044928,0.0604151194058157,0.0699102681981796,0.104220675420386,0.0239075920495295,0.00682449605168733,0.0138414100117126,0.027492079465453,0.0415662839543456,0.0541098352634936,0.0647499897253804,0.102629702712521,0.0159925969610456,0.000530416898889749,0.0101651638403363,0.0257084212554472,0.040920063651595,0.0541111292208346,0.0651053300615517,0.101948463172814,0.0136812733361166,0.0020753635238767,0.0144351915638098,0.0310696812159041,0.0464185457483418,0.0593222153282087,0.0698740196955188,0.102016775230533,0.0163682460828555,0.00995078615417595,0.0243965645254805,0.0409821052918439,0.0554306815230125,0.0672315475474211,0.0767303568140638,0.102639755811544,0.0227529965001734,0.0214569594703365,0.0365802594516076,0.0518306328597624,0.0645197615754075,0.0747025435872868,0.0828619159476162,0.103615100612589,0.0311239789256896,0.0334373290321666,0.0473546087556714,0.0601188899696537,0.0705389745593705,0.0789730425847101,0.0858618055570236,0.130217860337401,0.129015072001942,0.128777501807899,0.128957234935686,0.12923583444537,0.129510077027823,0.129757256634223,0.129962809586013,0.125317282886408,0.116531215362044,0.113262251344942,0.113018029770573,0.114059859822298,0.115542598622515,0.117129305669376,0.118621993479073,0.120019832076485,0.0999904524712277,0.0920620414375586,0.0907914671208893,0.0925464024180433,0.0954749646092919,0.0987678564268312,0.101967409047094,0.114915007013235,0.0818007226293528,0.0683405898831438,0.0657223688014386,0.0681779143511761,0.0726950250156869,0.0778905676636145,0.083012119096915,0.110428461190078,0.0641210417759557,0.0451918027243002,0.041355892352386,0.0446404922845492,0.0508418356800925,0.0579833803762737,0.0650364150929566,0.106826623560888,0.048732544584244,0.025364880180565,0.0209576187085686,0.0253820765773166,0.0333330703121886,0.0423165622457813,0.0511054390487819,0.104231300633341,0.0369515918122022,0.011029847132591,0.0071328335520107,0.013115754538532,0.0227930912678091,0.0333345133686964,0.0434490788640042,0.102641834346756,0.0295450311697713,0.00349443075932062,0.00136168973944512,0.0092382627431131,0.0204210637127877,0.0320204363977876,0.0428517199943764,0.101962545687543,0.0266721669624945,0.00294916028826434,0.00358974164590504,0.013358696322353,0.0255304204180197,0.0374829222099608,0.04829890038314,0.10203295101504,0.0278929907607784,0.00838582451995935,0.0121307515761398,0.0232637132774936,0.035604873720207,0.0470937589395205,0.0571765329161273,0.102657921400412,0.0322709971941987,0.0178078157424342,0.0240680692645726,0.03551102318787,0.0470253334840868,0.0572809013419593,0.06607941088215,0.10363497548266,0.0385653858498605,0.0287189835396615,0.0360720388271964,0.0464680273024689,0.0562013489388475,0.0646623447790263,0.071897337807697,0.130244519078083,0.129227272254805,0.128908509079833,0.12895303491216,0.129144433481296,0.129370108842282,0.129584249097775,0.129780139762785,0.125338014909524,0.117940626878201,0.114268231596062,0.113074904081721,0.11328921626486,0.114202493833568,0.115377731362382,0.11664377401176,0.120035141536435,0.103150472354244,0.0944749514869238,0.0912116636781514,0.0910958141616477,0.0926409786130137,0.0949134649225972,0.0974932113068092,0.11492672592047,0.0869782451777295,0.0724112519026723,0.0666387948837181,0.0660236003022717,0.068192023435743,0.0716562266139432,0.0756897010104938,0.110438284589437,0.0713018499902156,0.0508516582291581,0.042665660067773,0.0416611569114335,0.044544794165442,0.0492763203837577,0.054807841894924,0.106836002709307,0.0576357047188822,0.0322047970774049,0.0222852278869089,0.0213288801118261,0.0251533918022908,0.031225073870731,0.0382100943192483,0.104241375085493,0.0470707581705333,0.0183421921587608,0.0078819697848401,0.00767507509919701,0.0127424640244215,0.0201762917469318,0.02844873574539,0.102653401271861,0.0402240956585649,0.0104004975889153,0.000874875830507577,0.00218698972245642,0.0087286281445758,0.0174003362805394,0.0266253970905148,0.101976063572181,0.0372140017304228,0.00860937109027926,0.00139412170386465,0.00476415734816113,0.0127480486803861,0.0222928284000097,0.0319488641177041,0.102048573045551,0.0376845481712604,0.0122412751265976,0.00818069761259129,0.0136255705863391,0.0226144208615315,0.0324027657565064,0.0418317465166094,0.102675551223781,0.0408948352062515,0.0197622248829222,0.0188598205096731,0.025742681354595,0.0349016552253076,0.0441285856853169,0.0526566094799933,0.103654336044919,0.0458664359563519,0.0291803840875442,0.0305571478175083,0.0377011496933629,0.0459748180427055,0.0538365359966339,0.0609181105115679,0.130269604327019,0.129392082004485,0.12902624483389,0.128995478316692,0.129131178535927,0.129302566796298,0.129487704037294,0.129661074230421,0.125358507516792,0.118997281420948,0.115189954559529,0.113484172700463,0.113177452388644,0.113555635685332,0.114367234184938,0.115349152057929,0.120050122003933,0.105517224750267,0.0967017050766742,0.0923874483619479,0.0910820398084302,0.0914106298061807,0.0927823724227461,0.0946473327421249,0.114938039407922,0.0908570226436744,0.0761972206173093,0.068778141028206,0.0661846696883915,0.0663581843713439,0.0682811832588414,0.0710935246590371,0.110447638764425,0.0766912323243542,0.056188581793054,0.0457249122996987,0.0419040705272766,0.0420103163135394,0.0445535647840097,0.048373196726126,0.106844864791156,0.0643468937810763,0.0388116724823885,0.0259521230474996,0.0213637791847102,0.021722331491513,0.0250604040791384,0.0299577667660251,0.104250901754039,0.0547597265510205,0.0256949691257474,0.0116087728980892,0.00706031660625186,0.00817080653064267,0.0125376150435586,0.0185533881832117,0.10266440608013,0.0484434916167706,0.0178169335526429,0.00399326567595136,0.000460947244637837,0.00284910200916155,0.00841884106783774,0.0154801497842556,0.101989019153745,0.045483300572046,0.0153897168642476,0.00330589404703272,0.00164121330073767,0.00562984876291225,0.0123615284856489,0.0201944752870563,0.102063643499247,0.0455686232965777,0.0178365109741026,0.00856922655232385,0.00917915445240734,0.014674854233698,0.0221992321910165,0.0302977985998936,0.102692647409499,0.048074333969567,0.0239158646702935,0.0178313347137402,0.0204745722074824,0.0268877971968485,0.0345165124733515,0.042209118790979,0.103673184456775,0.0521827696692045,0.0319901252290285,0.0286403190730366,0.0324461792061013,0.0388033804643979,0.045674852170537,0.0522712011827468,0.130292968466009,0.129518828251343,0.129131357758854,0.129082225104913,0.129144742503646,0.129285622207962,0.129435248622231,0.129589563060728,0.125378777210558,0.119784429805602,0.115999300507828,0.114134110260381,0.113337365599555,0.113363272952787,0.11381251819447,0.114544554375337,0.12006477885613,0.107294375649822,0.0986569447977331,0.0939752800607103,0.0916784012852933,0.0911794344605021,0.0917152248655236,0.0929499937708197,0.114948952118798,0.0937874870811332,0.0795284710145348,0.0714757355372268,0.0673571218896683,0.0661414250613667,0.066686622415915,0.0684133945435045,0.110456527748481,0.0807845671240078,0.0609098576595429,0.0494851212407959,0.0436055579656276,0.0417292299535059,0.0423506407522877,0.0446224949956784,0.106853213268868,0.0694735261251998,0.0447185791741041,0.0304959759320957,0.0233376298420234,0.021146973008644,0.0220878073727558,0.0250451810582777,0.104259883613113,0.0606761735033234,0.0323891877203394,0.0164542410941036,0.008870584666816,0.00695913041557606,0.00859643786516387,0.0124287033853898,0.102674851366668,0.0548301191350172,0.0247680112464075,0.00854282387521294,0.00159503309680634,0.000657806625418045,0.00337677770741336,0.00822241442569283,0.102001414767267,0.0519931835886105,0.0220348099718314,0.00699103722724146,0.00167585618954269,0.00227552044389657,0.00628560249144357,0.0121020048406866,0.102078164565472,0.0518811053904637,0.0237005007190591,0.0110162379049776,0.00795618029369533,0.0102786141002789,0.0154475231470619,0.0219169137491592,0.102709212100466,0.05394299697109,0.0287177062018761,0.0189853228968523,0.0182039300655376,0.0219200465197655,0.0277207874015247,0.0342591226878443,0.103691522892318,0.0574673014677628,0.0356997303541885,0.0287919672208583,0.0296786540178064,0.0339912471680335,0.0396050724712877,0.0454856226765134,0.130314630213694,0.129615283457593,0.129242617256515,0.129166797765591,0.129184011416293,0.129290650448723,0.129417227220572,0.129547206824711,0.125398844326387,0.120375237219993,0.116773373101596,0.114779934775603,0.113671932683776,0.113412370460628,0.113585180551417,0.114061307466563,0.120079117883158,0.108650348330371,0.10045421915361,0.0955362673368166,0.0926190560639641,0.0914822393923404,0.0913743668987033,0.0920080239163385,0.114959468636976,0.0960484747388359,0.0825287160386501,0.0741232712147795,0.0690576246303229,0.06679592579939,0.0662745672714882,0.0670030650392172,0.110464955486334,0.0839687560799128,0.0651145571615649,0.0531974914921817,0.0460365705877385,0.0426817583694047,0.0418008128022019,0.0426746975087933,0.106861051497145,0.0734902751826315,0.0499559415872083,0.0350523246169292,0.0262718594957235,0.0221769091246208,0.0212122482318354,0.0224229604850921,0.104268323514033,0.0653462429929741,0.038337279099523,0.0214574817219476,0.0119065903385479,0.00770820807451027,0.00712031248705315,0.00896459296255336,0.102684739593251,0.059914568038575,0.0310035761827862,0.0134859502023543,0.00423851806997121,0.000722205326550053,0.00103345573112191,0.00380780641055119,0.102013252608552,0.057229643111188,0.0281076446713787,0.01136689436561,0.00347531171721114,0.00135011913946449,0.00295259955812938,0.00680052585245414,0.102092138292645,0.0570229071402605,0.029221184260226,0.0144470982654259,0.00865523542487069,0.0083029336578847,0.0112648631076548,0.016042081024275,0.102725247300366,0.0587941965801552,0.0334358518750274,0.0213281886051291,0.0178467816316037,0.0191528908688568,0.0231211666798831,0.0283581017788306,0.103709353390506,0.061906582959283,0.0395487980754665,0.0301773041814171,0.0286167549491893,0.0309683885684023,0.0352271013349643,0.0402218697252707,0.130334687977148,0.129696726220676,0.129351705867279,0.129236606009115,0.129246370441946,0.129306694416419,0.129417622599609,0.129529359457892,0.125418728797555,0.120852351763251,0.117488043109815,0.115347056968151,0.11414235343511,0.113575234473604,0.113567050249236,0.113822925346734,0.120093145860631,0.109740854331521,0.102069235673018,0.0969360369550488,0.0937853708427147,0.092040147265232,0.0914913806345705,0.0916140675162191,0.114969593640861,0.0978662820422114,0.0851864135839343,0.076531456845194,0.0710559469914366,0.0678789066662846,0.0666015996319418,0.0664903221156228,0.110472926007544,0.0865299438012812,0.0688087309299757,0.0566194738183421,0.048832395294765,0.0442646405152728,0.0422846534143665,0.0419862762790837,0.106868382939906,0.0767248465786157,0.0545408068297027,0.0393207082478652,0.0296544841801519,0.0240672940064778,0.0216625913521935,0.0214010658219101,0.104276224438464,0.0691149838804007,0.0435487804547742,0.0262504185408877,0.0155111744534764,0.00956819458181576,0.00723780893353489,0.00738176461423767,0.102694073367874,0.0640320194141402,0.0364989443267902,0.0183784955951926,0.00761273862622634,0.00214326716972046,0.000492357992290535,0.00144995143735451,0.102024535029843,0.0614920267629615,0.0335226650801228,0.0159162156305443,0.00618949459992654,0.00197686424396182,0.00152696687775794,0.00358399419065466,0.102105566890433,0.0612376319975265,0.0342362878382558,0.0182952026398647,0.0104286352515948,0.0079682600145381,0.00895159914473928,0.012113100248034,0.102740755174289,0.0628060031122388,0.0378350360422403,0.0242904574482113,0.0186417975146955,0.0179640812248835,0.0201953727189159,0.0241136318403464,0.103726678148309,0.0656154628345512,0.0432547043788291,0.0322845222718949,0.0286586495037827,0.0292986430724707,0.0321930295523691,0.0362290746502598,0.130353269929573,0.129766018848023,0.129449737428245,0.129302396553912,0.129309578527536,0.129340419977712,0.12942496988615,0.129526579390874,0.125438446104413,0.121242085129092,0.118116438605996,0.115874520636002,0.114629700877463,0.113854043364485,0.113647762413733,0.11376075270213,0.120106870884438,0.110628632900309,0.103476899889981,0.0982270455852442,0.0949673980725051,0.0928111689062762,0.091836931181544,0.0916052237445556,0.114979331799476,0.0993475090318394,0.087494372433071,0.0787484076546943,0.073066028913222,0.0692712024476572,0.0673167236043987,0.0665971028609225,0.110480443185568,0.0886196550826194,0.0720122098532334,0.0597741666859074,0.0516479471199027,0.0462561983913719,0.0433397393000419,0.0421598296970876,0.106875210865525,0.0793683190121826,0.0585196534679574,0.0432760364721493,0.0330959591561641,0.0264791590896553,0.0228862925460281,0.0214767648764998,0.104283589144859,0.0722018990953581,0.0480864256540403,0.0307369527002483,0.0192610899104682,0.0120838168249818,0.00833874730379113,0.00710598570178371,0.102702855056458,0.0674151083301386,0.0413148257001407,0.023036436860318,0.0112698237354907,0.00437145208288233,0.00112865268734165,0.000554494947541108,0.102035264131123,0.065009189051656,0.0383174927143953,0.0203634682358299,0.00935812877835136,0.00355686158885482,0.00141846252493037,0.00189749511009524,0.102118452313808,0.0647349296706879,0.0387434726313568,0.0222095351484555,0.0128235782015633,0.00868850256113874,0.00799835680327991,0.00966646620782981,0.102755737636382,0.0661578666500036,0.0418666286643524,0.0274822705044602,0.0201714369596954,0.0178457836229124,0.0185464106515358,0.0211821761774979,0.103743499119785,0.068738583665876,0.0467297412722654,0.034735645175111,0.0294522417413742,0.0286038008749063,0.0302264602918786,0.0332812271127846,0.130370509213429,0.129821160357583,0.129536158368988,0.129371154935674,0.129363486225007,0.129387548647881,0.129441135869189,0.129529895725351,0.125458005042316,0.121550217084437,0.118661487679273,0.116389959482354,0.115075159661709,0.114219016090731,0.11380332439107,0.113793705447961,0.12012030263652,0.111343120020916,0.104693789857221,0.0994503205204176,0.0960638225483036,0.0937230072710386,0.0923381321468561,0.0918136319578753,0.114988688020944,0.100555695811873,0.0894896023400753,0.080819110897142,0.0749520781189529,0.070846623819017,0.0682821530024125,0.0670665581018076,0.110487510920462,0.0903402884357552,0.0747843542059496,0.0626988104098605,0.0543200479001941,0.0484693187657727,0.0447538736304324,0.0428576503932441,0.106881538558146,0.0815608773913688,0.0619701728522315,0.0469334943333288,0.0364092849541755,0.0291611811828138,0.0245946684497153,0.0222483359998274,0.104290420410162,0.0747785734502019,0.0520364381947616,0.0348945664698837,0.0229454608128341,0.0149415865228634,0.0100660170042171,0.00769681595655357,0.102711087046058,0.0702563154200387,0.0455320759059694,0.0273856645442259,0.0149738186436543,0.00704130061877675,0.00253759667373413,0.000674903374422553,0.102045442035341,0.0679817643274889,0.0425529294800116,0.0245755399960316,0.0127224085384821,0.00569356092599799,0.00220825066583216,0.00132441329851382,0.10213079654173,0.0677109137966659,0.0427722742141077,0.0260017936242042,0.0155685615939893,0.0100672763592595,0.00801353774791778,0.00834751649417045,0.102770196625075,0.0690310244136954,0.0455249050077743,0.0306773637644814,0.0221708624563975,0.0184383107360022,0.0178492574328474,0.0192905933976113,0.103759818282982,0.0714359283906313,0.0499378441186621,0.0372948157681361,0.0307643777731394,0.0285938568893613,0.0290955888819232,0.0311885736177276,0.130386532761876,0.129868532456964,0.12960967936281,0.129441969937959,0.129410352012029,0.129436156946516,0.129469607404976,0.129537698450888,0.125477407279621,0.12181069555002,0.119127003635655,0.116891566583412,0.115482356201479,0.114604811675071,0.114040919014701,0.113882388135415,0.120133452208772,0.111947618845894,0.105739006822513,0.100606088347753,0.0970754147770371,0.0946610538626199,0.092984525694335,0.0921493079642967,0.114997667533685,0.101581549184527,0.0912125847261274,0.0827472034131578,0.0767061407321822,0.0724499764981941,0.0694507767234536,0.0677527762451946,0.110494133073983,0.091805471604617,0.0771888878416294,0.0653996083673115,0.0568248933318828,0.0507183621471301,0.0464282350181454,0.0438782715802334,0.106887369213772,0.0834325352622185,0.0649763025500927,0.0502975982237624,0.039546096396042,0.0319059600897984,0.0266274101435252,0.0234643659259423,0.104296720911261,0.0769835214794721,0.055495300913384,0.0387184657781373,0.0264823308071344,0.0179186831913384,0.0121960868927837,0.00886460181306977,0.102718771618225,0.0726943185756705,0.0492487024053554,0.0314025617541633,0.0186026393163882,0.00991953188009053,0.0044417365683907,0.00150189434822163,0.102055070758317,0.0705408656229297,0.0463165186822396,0.028501599182197,0.0161199359689595,0.0081492528141309,0.00358670723015829,0.00156044474140628,0.102142601447412,0.0702830878942284,0.046389842753805,0.029590383850584,0.018470257458414,0.0118719883861443,0.00868723688476545,0.00788358977098081,0.102784133976579,0.0715258587059175,0.0488514892829031,0.0337674627893448,0.0244351117981465,0.0195276016398465,0.0178289320835198,0.0182201459268556,0.103775637518485,0.0737901811483131,0.0528962169052928,0.039839071176675,0.0324040332376075,0.0290879932298288,0.028589716647155,0.0297981093684282,0.130401456922862,0.129911989376788,0.129676729276196,0.129511210026312,0.129455519711098,0.129479369156021,0.129506523343847,0.12955307287238,0.125496648266027,0.122040974128706,0.119538391245571,0.117367262086464,0.115871282263401,0.114970641417377,0.114337604733339,0.114028820649117,0.120146331764489,0.112473374234893,0.106655270660807,0.101680845643079,0.0980306723063783,0.0955558498288484,0.0937269071164121,0.0925974500820076,0.115006276083433,0.102468863048408,0.0927203763445934,0.084523150430857,0.0783571086786135,0.0739895517740798,0.0707428675234378,0.068610589467274,0.110500313579848,0.0930693100362124,0.0792926404802732,0.0678741855247752,0.0591826711479444,0.0528956050519021,0.0482508221813801,0.0451359198367106,0.106892706028917,0.0850445811926033,0.0676084917129444,0.0533728730476756,0.0425078899208112,0.0345939262766061,0.0288401099167077,0.0249926154899966,0.104302493318003,0.0788814672412736,0.0585297951977687,0.0422160855076112,0.0298447674354893,0.02088541272297,0.0145541039775917,0.0104312378227378,0.102725911046932,0.0747932914175087,0.0525203049287708,0.0350905948934907,0.0220936115501769,0.0128667401821412,0.00664117704776262,0.00282065353999425,0.102064152308614,0.0727463781404104,0.0496462826469581,0.0321334625228337,0.0194502912656562,0.0107763249349872,0.00533919260745561,0.00237236425631698,0.102153868897421,0.0725040823920543,0.0496128446494374,0.0329498448068881,0.0213962739343264,0.0139519097807612,0.00980547304702814,0.00804799918263005,0.102797551521202,0.0736859918859694,0.0518416726298047,0.0367087761717131,0.0268138496799698,0.02096934662881,0.0182904134953956,0.0177765184508283,0.103790958701726,0.0758356528027787,0.0555828047208547,0.0423108284432333,0.0342227926907205,0.0299606049931592,0.028549690058003,0.0289676617738129,0.130415386309306,0.129954116549575,0.129731887893801,0.129576194497226,0.129502264099881,0.129516564049028,0.129544894196528,0.129577132676317,0.125515718754554,0.122256136595362,0.119886001056319,0.117808114479619,0.116254496669697,0.115308233021978,0.114654070998447,0.114235239133112,0.120158953995619,0.112950434121955,0.107439402890283,0.102666041339989,0.0989484622840379,0.0963914152429171,0.0944965283066677,0.0931498528576374,0.115014519973858,0.103262605629581,0.0940238074858274,0.0861436607157446,0.0799257114540871,0.0754407541952601,0.0720655570439613,0.0696107836609463,0.110506056416132,0.0941902083900856,0.0811249694870111,0.070127421874328,0.0614106872626767,0.0549663211238003,0.0501109534366918,0.0465721321134099,0.106897552114449,0.0864661141935385,0.0699155209453071,0.0561723958464138,0.0453022171396037,0.0371775649686089,0.0311097440669617,0.0267399982012092,0.10430774018656,0.0805485347972896,0.0612054043157207,0.0454056493407016,0.0330237245597521,0.0237781155362573,0.0170086919806746,0.0122678907051633,0.102732507483115,0.0766322242363765,0.055423344855694,0.0384676468431348,0.0254150809387252,0.0158005359980593,0.00899920341513784,0.00447140802965161,0.102072688568381,0.0746760375565609,0.0526221822081118,0.0354822883412563,0.022656060074842,0.0134740200335996,0.0073271019045575,0.00358115313657882,0.102164600632455,0.0744468475895692,0.0525172046109584,0.0360794482366476,0.0242651681037718,0.0161931240165348,0.0112330830370705,0.00866005046879668,0.102810450966773,0.0755771188688124,0.0545614652028869,0.0394866865044557,0.0292091379688477,0.022646817243316,0.0191094771900613,0.0177972270196753,0.103805783590836,0.0776296566809885,0.0580507069470749,0.0446836694186052,0.0361185544932073,0.0311056733671761,0.0288704784137805,0.0285700855849004
